,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,GOOGL,MSFT,AMZN,META,AAPL,GOOGL,MSFT,AMZN,META
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,ma,ma,ma,ma,ma,rsi,rsi,rsi,rsi,rsi
2011-08-15,0.5318093469873227,0.537347516910447,0.5319502074688797,0.5374466602804147,0.047439827623030416,0.15921553952918763,0.16250106345529486,0.15985062045712073,0.16263120679357712,0.11922166306564465,0.03047780948333434,0.029815895823978436,0.031405615128463626,0.03158921819734114,0.08660027129121702,0.052473321937139016,0.05287527281150711,0.05223387240246474,0.05287429135887304,0.017568174542147444,,,,,,0.546654943061231,0.1715953396450599,0.030833957825123035,0.055208613153245406,,0.4246601707206959,0.32223746703092515,0.3433545425804699,0.4316967347724596,
2011-08-16,0.5345507818165994,0.53503497716367,0.5289946858848366,0.5331939969229876,0.05155094792988793,0.1588753571914546,0.15823875161471146,0.15440952933698143,0.15637378404168412,0.11578327900432504,0.030401918523465493,0.029845831462355935,0.0311001130357743,0.031101353823637025,0.082707765224075,0.05222720694258297,0.05184261485771274,0.05126672897382101,0.05145969335165779,0.01945792079741389,,,,,,0.5453667789386973,0.16989815922348644,0.030393663317018732,0.05472194938250052,,0.45451932165735837,0.3170311062016049,0.36983977231355203,0.32848869628292815,
2011-08-17,0.5356966725653448,0.536697115106666,0.5318191744922472,0.5331359400853436,0.04545100350096618,0.1546570962035651,0.15526702025175487,0.15457189840532845,0.15436577948334212,0.0679264327499768,0.03050816586728189,0.030175123484508307,0.030733510524547092,0.030781192828393707,0.07702117595754214,0.051528989403679414,0.051367432920105566,0.05099311136515709,0.050989950180381376,0.013992054723847984,,,,,,0.5441562663280919,0.16796289588437477,0.02984329518188833,0.05417391871707922,,0.4574940492917136,0.2930735563275316,0.33227646100206254,0.3065906374263425,
2011-08-18,0.5190594992892577,0.5195409608602648,0.5076071922544952,0.5122499927428954,0.08950130357162231,0.1490236766907062,0.14888204315191675,0.14411118481054638,0.14466214036123487,0.10492967554140167,0.028443931758848892,0.02834904954348151,0.027983991690343088,0.029027930235394565,0.17064791711024616,0.04957077009916829,0.049174693923102614,0.04719497386667384,0.04739037536505755,0.033267916467150334,,,,,,0.5415575999768534,0.1655046959803045,0.029236222451017244,0.05339017804432798,,0.40954315682089426,0.262764478050255,0.32114081009037754,0.2612040635454775,
2011-08-19,0.5064837109454324,0.5113748048794589,0.4997888913154255,0.49770675491305993,0.08137216198134582,0.1408150768812083,0.14547898620827962,0.14078434623994693,0.13987038931261025,0.09019386347928744,0.027958229615688182,0.026942074539739555,0.02761738917911588,0.027137455787291133,0.12226064394241025,0.046649492120307424,0.04881897113182126,0.04660710237083157,0.04642673080226765,0.028629039350055792,,,,,,0.5372261348183421,0.1626225741415581,0.028520187947938508,0.05255960886637987,,0.3477733824091022,0.23498349389171874,0.3016272246252181,0.2537123264591841,
2011-08-22,0.5098778683531084,0.5083106897149795,0.4984640023294751,0.49830183749891144,0.055485511512683994,0.14240032657504423,0.14280612611382612,0.14205220683746508,0.1423589419703845,0.08175952245015665,0.02798858599963573,0.0265529112408322,0.027250786667888674,0.026924015123795587,0.08351005312017368,0.04732898351832086,0.04727927546806616,0.04648519353528824,0.04605362051193952,0.019942955669598944,,,,,,0.5337722381165529,0.16027831569645598,0.027893101830335415,0.05189029433185031,,0.37265288650946055,0.278062045126176,0.3173788097933267,0.2814663451773851,
2011-08-23,0.5037712860085289,0.520971844828583,0.5012448132780083,0.5232082208482105,0.06856155558139898,0.1422302354061777,0.14770014313556373,0.14361647735124228,0.14944702643701044,0.07240571096332277,0.026804687025681506,0.02733123783864691,0.027983991690343088,0.029180387852177088,0.09196799597540266,0.046282994791457664,0.05010382061674793,0.0468698836385583,0.050351099467445454,0.0291122744639025,,,,,,0.5317543625257632,0.15822960845933234,0.027403885710219497,0.0515687647208541,,0.43750394455641906,0.31713112251978,0.36678759886371626,0.4177324570595112,
2011-08-24,0.5228743001363466,0.5286610394866161,0.5210453519691345,0.5269528868762519,0.06527235804457499,0.1476153218124915,0.15061753426788338,0.149894287372523,0.15098134786876916,0.059818679588336164,0.028686782830429233,0.027870079329441702,0.029175449851831486,0.02972923527259421,0.06746207374076686,0.050287713778961976,0.050494053828078964,0.05002596793651335,0.0503994159079196,0.024149890785489722,,,,,,0.5316277799241269,0.15688047192661572,0.027172619907982906,0.05141691496550855,,0.504456020058554,0.3697957529551463,0.42903636605826956,0.4623540555380418,
2011-08-25,0.5107046502857474,0.5235879054171244,0.5128921889786707,0.5233823913611426,0.09164378627606085,0.15137433664444142,0.15308661849744845,0.1502639361025896,0.1498657897808014,0.05477415314279566,0.029992107340173643,0.02855859901212393,0.02941985152598295,0.028723015001829492,0.07235321036484192,0.05042682225414583,0.050674569871415776,0.05026978560760001,0.049943093970108224,0.01295584386054355,,,,,,0.5316384171175418,0.15541266710584714,0.026925788138288068,0.05120785214105217,,0.50985557295621,0.35912241122728594,0.4251198565262029,0.4445587398974689,
2011-08-26,0.5195381625134171,0.5356564722206163,0.5213377010992211,0.5376934018404018,0.06690897259253027,0.14783984215539528,0.15077172467231564,0.1484813310118011,0.15220674552232147,0.05984882616071987,0.028261793455163622,0.029097440502918723,0.029175449851831486,0.030796438590071952,0.11296316105873978,0.049578795588121206,0.05139928869245912,0.049871550078158466,0.051886488575846074,0.019929457482061326,,,,,,0.5348689327576199,0.1549360037098145,0.027097013780328624,0.05131698802973278,,0.6500340454194847,0.4508343964736216,0.5497729181436728,0.5458154966755293,
2011-08-29,0.5442110759769082,0.5467855697519801,0.5463783941180753,0.5469679816540394,0.04149203531979302,0.15279629881616544,0.1538270041398765,0.1555364397645303,0.15640124393308025,0.03875878656395071,0.03135814461781314,0.030654093698548115,0.032077719732380175,0.03259543846810586,0.056412031823573905,0.05267663432394618,0.053244268841269114,0.053379815456572034,0.053835251674969935,0.01633129062411709,,,,,,0.536566628826624,0.15408194032850964,0.027154830230887772,0.051345202693951826,,0.5943801366156433,0.3990647366467112,0.5159206408743224,0.5201877917305529,
2011-08-30,0.5443126106002147,0.5472769844481702,0.5437722938050521,0.5469970100728614,0.04285357087616452,0.15403116070213635,0.15502928174271835,0.15458571704944307,0.1569573067338519,0.049687756457833354,0.03196527229676402,0.03236042508606496,0.03308587663825498,0.03378460787900963,0.08798782778031632,0.05346848256730041,0.054789273800416476,0.053859702814975256,0.05501363597320047,0.022651591968814187,,,,,,0.5393642106947193,0.15387520375121155,0.02760624328717655,0.051674177841339146,,0.6661840597060937,0.47533537691894084,0.6720875746679309,0.632751213919051,
2011-08-31,0.5476777581155174,0.5476238654101867,0.5374390332678168,0.5395076780167785,0.05411584109018679,0.15625935501428764,0.1561534452640196,0.15637868612331757,0.1570465513808893,0.044740368967751465,0.03366522979782649,0.03319862296063464,0.03479668835731525,0.034912794243200394,0.091336076776303,0.05520466334411424,0.05576618415259212,0.05576381046275267,0.05617054629788695,0.02935254220207209,,,,,,0.5405481303217877,0.15334853547908153,0.027919786345978095,0.05200472047007198,,0.57973465007439,0.42191649440659307,0.6327375078301286,0.6331951222036188,
2011-09-01,0.5407879086768589,0.540772821876626,0.5357792822304726,0.5339922784405934,0.03486965171079865,0.15490202748673287,0.1553145679535622,0.1547259762872067,0.1541426678657486,0.04009193498714136,0.034181288324934736,0.03364765753629696,0.03464393731097058,0.03372362483229662,0.0934037410026702,0.05600988740238999,0.056156417363923156,0.05583695576407867,0.055448483937467784,0.019770178869117437,,,,,,0.5409778729357462,0.15257059892407415,0.028166618115672934,0.052205358082296295,,0.5347918224166186,0.3883283881806653,0.5980581108064763,0.5863459052885343,
2011-09-02,0.524716428302051,0.5272735156385501,0.5228361359831113,0.523861360271706,0.04511506365910864,0.14936385902843924,0.14991100938167098,0.15110341873255395,0.1515133832645692,0.03985243721764856,0.03211705421650174,0.031073192635832955,0.032963675801179246,0.03247347237467984,0.06500941385307692,0.05431383407034073,0.05431143721511317,0.05458535838583383,0.05476668527744373,0.015075959183118668,,,,,,0.5399822316321199,0.15176479895552006,0.028231105695142755,0.052343492375868696,,0.45108079779141547,0.38512207129763143,0.5231568059848558,0.5613747294504382,
2011-09-06,0.5140262829624903,0.5306411516447939,0.5150469534832933,0.5321199454265727,0.05272899706142423,0.14471356647162878,0.14815863883156274,0.1475693005002349,0.15060034187564786,0.045116363717759386,0.03035638394754417,0.029845831462355935,0.031283414291387895,0.03158921819734114,0.08386599895352267,0.05319829110588563,0.05588033400352569,0.053899959821556896,0.05642554973372273,0.024003660420498868,,,,,,0.5399035164008502,0.15134635019136194,0.028266685049332996,0.052705972437016156,,0.5049694582374498,0.43491511135912614,0.5109512096565261,0.6421718154119539,
2011-09-07,0.540410780076006,0.5382580794357403,0.5376428623425784,0.5382013991697873,0.03560691161485731,0.15139814940808274,0.15263457570383757,0.15340767763867008,0.15466783828869954,0.04578545014372002,0.031843846760973835,0.031073192635832955,0.032688723917758844,0.03308330284180997,0.06170559400575597,0.056951544772865285,0.056833352526436176,0.05654131792499568,0.05742408950352173,0.019862416483957826,,,,,,0.5402747544510271,0.15136824287343442,0.02843457512691823,0.05317562903516234,,0.5295030861302277,0.508552148429488,0.5598327201606271,0.6765735807637561,
2011-09-08,0.5358272170810247,0.5426085448343644,0.5380941981509791,0.5385061975674186,0.042663757333231564,0.15253776023948834,0.15370813488535823,0.15496227510156702,0.15498705952617958,0.03950658904002436,0.032784894663347705,0.03304894476874719,0.0338496318699783,0.033754116355653126,0.10246233177159181,0.05681778662365004,0.056952811672762005,0.05711564399466647,0.05671544837656759,0.015822408953948916,,,,,,0.5421990227397666,0.1521165745515483,0.02877925012063627,0.053856307809446786,,0.633151582833697,0.6567099041491126,0.6343230448820919,0.7917295289619557,
2011-09-09,0.5380464738475821,0.5388362143724346,0.5274805270437505,0.5288397340996837,0.05865961575839626,0.1517213226289291,0.15219679722076887,0.1512623331398723,0.1515168157509937,0.05436884922519248,0.032784894663347705,0.03161203412662775,0.03247487245287631,0.032290523234540784,0.10027043681030155,0.05594835865375098,0.05597590132058636,0.055330356825265284,0.05513979556777185,0.01661610238116082,,,,,,0.5444807007272436,0.1529606867137293,0.029155057049270725,0.054492313365384404,,0.6630178759605024,0.6828269642318386,0.6504886996947378,0.7642208512970895,
2011-09-12,0.5263844971135158,0.5314360871827485,0.5229380505204921,0.5324102296147929,0.04822408897581532,0.14807116614505372,0.1512933908864301,0.1499875632202968,0.15332573609671374,0.044356837574647624,0.031585817497419705,0.030863643167190535,0.03177221763969083,0.032747896084888393,0.08406558835983646,0.05530899470050212,0.05589626188970247,0.055032357449492704,0.05652755110805703,0.020070738511621722,,,,,,0.5469804411797242,0.15375554034124722,0.02957978558991682,0.05525685239165325,,0.6730107532299514,0.6758972489273452,0.6680771213579763,0.798989653389176,
2011-09-13,0.5354500884801717,0.539139735214199,0.5350949989080586,0.5392028796191471,0.04528951134380417,0.1519254320315689,0.1519352848608287,0.15202581322720612,0.15311978691124276,0.039066114121306846,0.03254204359176735,0.03162700194581648,0.033421928940213244,0.033205268935236,0.07337901105499749,0.056681353311450494,0.05676964098172907,0.056755335658505074,0.05732477237588043,0.01779314433444107,,,,,,0.5481526598940364,0.1540217354528103,0.02987331526198636,0.055765891958605165,,0.601798150226388,0.5773269938687983,0.6287793491122192,0.7466485795033273,
2011-09-14,0.5425285022192567,0.5478117592646123,0.5431171289218898,0.5459955296235015,0.05542193904036835,0.1521261396108314,0.15297793803617463,0.15286184119614185,0.1539950709494944,0.044758791873097066,0.033300953190455965,0.03346804370603203,0.033666330614364706,0.03460787900963532,0.10404691444688957,0.05733141791663657,0.05810758342057833,0.05721967286766344,0.05814078337055488,0.02249861251005452,,,,,,0.5495482596700598,0.15424016471257893,0.03022910880388882,0.056330968983658816,,0.6157478712342156,0.5658915107414386,0.6484997754356708,0.7600851503780633,
2011-09-15,0.5489251834875694,0.549907498410129,0.5491446458469826,0.5513077302679323,0.042842423096658935,0.1531160702136345,0.15570513836126504,0.15588121493519053,0.15759574920881186,0.04921546015715526,0.035000910691518436,0.03415656338871427,0.03494943940365991,0.036101963654104154,0.10587380686375665,0.05833995436171949,0.05869426056142295,0.05844580484470589,0.05927085122831128,0.021270727383715916,,,,,,0.5515948556830694,0.15480041834925193,0.030767246536016313,0.05701184369311145,,0.6624366202456461,0.6472369761222385,0.7197053738531007,0.7990859019473754,
2011-09-16,0.5548867163702823,0.5597979418396254,0.5566135255150324,0.5622514441638364,0.07304627714736264,0.15627976595455162,0.15633684354241925,0.15884531409778072,0.15900993361571253,0.058811281627847246,0.03597231497783984,0.03487501870977398,0.036538050285644455,0.036498353457738754,0.14325102434819875,0.059297662710100604,0.062209014111098394,0.059933092638334504,0.06263152808795738,0.048915915339925696,,,,,,0.5533946688088555,0.15529350125683897,0.031183080238114835,0.057796172171367254,,0.6490123124448662,0.6344777234651937,0.6879353008772275,0.8169283531976541,
2011-09-19,0.5570044385135332,0.578192750187894,0.5568675838975031,0.5784057592382943,0.08653418647510835,0.1547659545516397,0.15737610045335032,0.15616449713954064,0.15900650112928802,0.040977071848518565,0.03521340537915124,0.034994761263283936,0.035835395472458995,0.03677277716794731,0.07941556530794357,0.06184976819712741,0.06315406869092048,0.0615964980630447,0.06327306304758631,0.03303439782274955,,,,,,0.5556986849025036,0.15548232563971415,0.03148772845836882,0.058485080222715584,,0.6754468317620831,0.5637034984604938,0.6523292525511126,0.8005791116800033,
